COUNTY_FIPS,STATE,REQUIRED_SPECIALTY,DISEASE,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,AREA_PROVIDER_COUNT,AREA_TOTAL_BENEFICIARIES,DEMAND_PROXY,AREA_TOTAL_SERVICES,BENEFICIARIES_PER_PROVIDER,DEMAND_PER_PROVIDER,REQUIRED_PROVIDERS,PROVIDER_SHORTAGE,ADEQUACY_SCORE,DEMAND_PRESSURE_SCORE,SERVICES_PER_BENEFICIARY,UTILIZATION_PRESSURE_SCORE,AREA_RISK_SCORE,RISK_SCORE,ACCESS_LEVEL,RECOMMENDED_ADDITIONAL_PROVIDERS,SUPPLY_SHARE_OF_AREA,SERVICE_CAPACITY_PER_PROVIDER,BENEFICIARIES_PER_SUPPLIED_PROVIDER,SERVICE_INTENSITY,SUPPLY_CAPACITY_RATIO,SUPPLY_PRESSURE_SCORE
48113,TX,Psychiatry,Mental Health Disorders,1,9182,25926.9,48,383239,383239.0,1320148.1,7984.145833333333,7984.145833333333,60,12,80.0,76.0,3.4447,32.0,32.26,37.64,ADEQUATE,12,0.023959,25926.9,9182.0,2.8237,0.019639,91.35
48113,TX,Psychiatry,Mental Health Disorders,1,5765,24790.0,48,383239,383239.0,1320148.1,7984.145833333333,7984.145833333333,60,12,80.0,76.0,3.4447,32.0,32.26,37.64,ADEQUATE,12,0.015043,24790.0,5765.0,4.3001,0.018778,45.8
48113,TX,Pulmonary,Respiratory Disease,1,5128,14767.1,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.017753,14767.1,5128.0,2.8797,0.013956,30.5
48113,TX,Pulmonary,Respiratory Disease,1,3984,15999.6,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.013793,15999.6,3984.0,4.016,0.015121,9.43
48113,TX,Pulmonary,Respiratory Disease,1,5120,18437.5,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.017725,18437.5,5120.0,3.6011,0.017425,30.25
48113,TX,Pulmonary,Respiratory Disease,1,6916,16856.5,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.023943,16856.5,6916.0,2.4373,0.01593,67.92
48113,TX,Pulmonary,Respiratory Disease,1,5788,23020.0,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.020038,23020.0,5788.0,3.9772,0.021755,46.35
48113,TX,Pulmonary,Respiratory Disease,1,5049,24165.1,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.01748,24165.1,5049.0,4.7861,0.022837,28.95
48113,TX,Pulmonary,Respiratory Disease,1,4982,21527.9,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.017248,21527.9,4982.0,4.3211,0.020345,27.88
48113,TX,Pulmonary,Respiratory Disease,1,6770,21585.1,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.023438,21585.1,6770.0,3.1883,0.020399,65.55
48113,TX,Pulmonary,Respiratory Disease,1,5694,26690.8,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.019713,26690.8,5694.0,4.6875,0.025224,43.97
48113,TX,Pulmonary,Respiratory Disease,1,3566,10459.8,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.012345,10459.8,3566.0,2.9332,0.009885,4.25
48113,TX,Pulmonary,Respiratory Disease,1,3648,14363.0,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.012629,14363.0,3648.0,3.9372,0.013574,5.58
48113,TX,Pulmonary,Respiratory Disease,1,5034,17664.7,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.017428,17664.7,5034.0,3.5091,0.016694,28.65
48113,TX,Pulmonary,Respiratory Disease,1,3428,10242.6,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.011868,10242.6,3428.0,2.9879,0.00968,3.1
48113,TX,Pulmonary,Respiratory Disease,1,3454,16419.8,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.011958,16419.8,3454.0,4.7539,0.015518,3.3
48113,TX,Pulmonary,Respiratory Disease,1,4291,15293.2,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.014855,15293.2,4291.0,3.564,0.014453,14.65
48113,TX,Pulmonary,Respiratory Disease,1,6162,24024.6,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.021333,24024.6,6162.0,3.8988,0.022705,54.25
48113,TX,Pulmonary,Respiratory Disease,1,5768,23070.1,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.019969,23070.1,5768.0,3.9997,0.021803,45.85
48113,TX,Pulmonary,Respiratory Disease,1,6075,27265.4,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.021032,27265.4,6075.0,4.4881,0.025767,52.25
48113,TX,Pulmonary,Respiratory Disease,1,5683,21557.4,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.019674,21557.4,5683.0,3.7933,0.020373,43.68
48113,TX,Pulmonary,Respiratory Disease,1,6410,29267.3,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.022191,29267.3,6410.0,4.5659,0.027659,58.9
48113,TX,Pulmonary,Respiratory Disease,1,4880,14347.1,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.016894,14347.1,4880.0,2.94,0.013559,25.9
48113,TX,Pulmonary,Respiratory Disease,1,6875,29003.0,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.023801,29003.0,6875.0,4.2186,0.02741,67.5
48113,TX,Pulmonary,Respiratory Disease,1,4026,13677.6,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.013938,13677.6,4026.0,3.3973,0.012926,10.25
48113,TX,Pulmonary,Respiratory Disease,1,5561,26412.2,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.019252,26412.2,5561.0,4.7495,0.024961,40.75
48113,TX,Pulmonary,Respiratory Disease,1,3789,10769.7,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.013117,10769.7,3789.0,2.8424,0.010178,7.25
48113,TX,Pulmonary,Respiratory Disease,1,6845,29284.3,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.023697,29284.3,6845.0,4.2782,0.027675,66.75
48113,TX,Pulmonary,Respiratory Disease,1,6460,23652.2,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.022364,23652.2,6460.0,3.6613,0.022353,60.25
48113,TX,Pulmonary,Respiratory Disease,1,6855,16934.1,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.023732,16934.1,6855.0,2.4703,0.016004,66.95
48113,TX,Pulmonary,Respiratory Disease,1,6647,18220.8,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.023012,18220.8,6647.0,2.7412,0.01722,63.3
48113,TX,Pulmonary,Respiratory Disease,1,5332,15617.9,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.018459,15617.9,5332.0,2.9291,0.01476,34.83
48113,TX,Pulmonary,Respiratory Disease,1,5519,26062.7,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.019107,26062.7,5519.0,4.7224,0.024631,40.02
48113,TX,Pulmonary,Respiratory Disease,1,4065,14596.2,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.014073,14596.2,4065.0,3.5907,0.013794,10.8
48113,TX,Pulmonary,Respiratory Disease,1,6055,22874.7,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.020962,22874.7,6055.0,3.7778,0.021618,51.9
48113,TX,Pulmonary,Respiratory Disease,1,5343,16722.8,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.018497,16722.8,5343.0,3.1299,0.015804,35.3
48113,TX,Pulmonary,Respiratory Disease,1,4860,21386.7,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.016825,21386.7,4860.0,4.4006,0.020212,25.6
48113,TX,Pulmonary,Respiratory Disease,1,6944,20375.3,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.02404,20375.3,6944.0,2.9342,0.019256,68.6
48113,TX,Pulmonary,Respiratory Disease,1,3393,12152.4,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.011746,12152.4,3393.0,3.5816,0.011485,2.95
48113,TX,Pulmonary,Respiratory Disease,1,6148,26562.9,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.021284,26562.9,6148.0,4.3206,0.025104,53.92
48113,TX,Pulmonary,Respiratory Disease,1,3601,15821.3,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.012467,15821.3,3601.0,4.3936,0.014952,4.65
48113,TX,Pulmonary,Respiratory Disease,1,6624,16936.6,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.022932,16936.6,6624.0,2.5569,0.016006,62.82
48113,TX,Pulmonary,Respiratory Disease,1,4599,13573.7,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.015922,13573.7,4599.0,2.9514,0.012828,20.4
48113,TX,Pulmonary,Respiratory Disease,1,6081,25138.3,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.021052,25138.3,6081.0,4.1339,0.023757,52.42
48113,TX,Pulmonary,Respiratory Disease,1,6709,30124.2,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.023226,30124.2,6709.0,4.4901,0.028469,64.7
48113,TX,Pulmonary,Respiratory Disease,1,3392,8901.7,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.011743,8901.7,3392.0,2.6243,0.008413,2.88
48113,TX,Pulmonary,Respiratory Disease,1,4452,18019.4,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.015413,18019.4,4452.0,4.0475,0.017029,17.47
48113,TX,Pulmonary,Respiratory Disease,1,5656,15628.3,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.019581,15628.3,5656.0,2.7631,0.01477,42.9
48113,TX,Pulmonary,Respiratory Disease,1,5511,15306.4,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.019079,15306.4,5511.0,2.7774,0.014465,39.75
48113,TX,Pulmonary,Respiratory Disease,1,5292,18567.0,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.018321,18567.0,5292.0,3.5085,0.017547,33.95
48113,TX,Pulmonary,Respiratory Disease,1,5571,25329.0,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.019287,25329.0,5571.0,4.5466,0.023937,41.02
48113,TX,Pulmonary,Respiratory Disease,1,5941,20728.2,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.020568,20728.2,5941.0,3.489,0.019589,49.8
48113,TX,Pulmonary,Respiratory Disease,1,6254,28459.8,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.021651,28459.8,6254.0,4.5507,0.026896,56.0
48113,TX,Pulmonary,Respiratory Disease,1,4023,12046.1,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.013928,12046.1,4023.0,2.9943,0.011384,10.15
48113,TX,Pulmonary,Respiratory Disease,1,3377,11409.9,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.011691,11409.9,3377.0,3.3787,0.010783,2.58
48113,TX,Pulmonary,Respiratory Disease,1,3440,12095.7,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.011909,12095.7,3440.0,3.5162,0.011431,3.2
48113,TX,Pulmonary,Respiratory Disease,1,5782,18716.8,55,288852,288852.0,1058132.5,5251.854545454546,5251.854545454546,46,0,100.0,22.67,3.6632,44.0,48.56,19.55,ADEQUATE,0,0.020017,18716.8,5782.0,3.2371,0.017689,46.28
48113,TX,Rheumatology,Arthritis,1,7915,24842.5,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.022429,24842.5,7915.0,3.1387,0.020022,81.03
48113,TX,Rheumatology,Arthritis,1,7709,36419.0,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.021845,36419.0,7709.0,4.7242,0.029352,79.1
48113,TX,Rheumatology,Arthritis,1,7454,22417.9,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.021123,22417.9,7454.0,3.0075,0.018068,76.75
48113,TX,Rheumatology,Arthritis,1,5562,15422.1,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.015761,15422.1,5562.0,2.7728,0.012429,40.83
48113,TX,Rheumatology,Arthritis,1,6126,27657.5,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.017359,27657.5,6126.0,4.5148,0.02229,53.45
48113,TX,Rheumatology,Arthritis,1,6574,30013.1,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.018629,30013.1,6574.0,4.5654,0.024189,62.15
48113,TX,Rheumatology,Arthritis,1,4941,16646.8,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.014001,16646.8,4941.0,3.3691,0.013416,26.8
48113,TX,Rheumatology,Arthritis,1,6058,26835.1,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.017167,26835.1,6058.0,4.4297,0.021628,51.95
48113,TX,Rheumatology,Arthritis,1,5893,27213.3,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.016699,27213.3,5893.0,4.6179,0.021932,48.4
48113,TX,Rheumatology,Arthritis,1,6979,18530.9,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.019777,18530.9,6979.0,2.6552,0.014935,69.0
48113,TX,Rheumatology,Arthritis,1,8181,24933.6,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.023183,24933.6,8181.0,3.0477,0.020095,83.6
48113,TX,Rheumatology,Arthritis,1,8248,31770.7,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.023373,31770.7,8248.0,3.8519,0.025605,84.2
48113,TX,Rheumatology,Arthritis,1,8135,29616.8,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.023052,29616.8,8135.0,3.6407,0.02387,83.05
48113,TX,Rheumatology,Arthritis,1,7019,30511.7,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.01989,30511.7,7019.0,4.347,0.024591,69.75
48113,TX,Rheumatology,Arthritis,1,6823,31065.6,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.019334,31065.6,6823.0,4.5531,0.025037,66.45
48113,TX,Rheumatology,Arthritis,1,7727,22309.2,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.021896,22309.2,7727.0,2.8872,0.01798,79.25
48113,TX,Rheumatology,Arthritis,1,5339,23257.8,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.015129,23257.8,5339.0,4.3562,0.018745,35.1
48113,TX,Rheumatology,Arthritis,1,5285,24771.7,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.014976,24771.7,5285.0,4.6872,0.019965,33.8
48113,TX,Rheumatology,Arthritis,1,7095,19519.4,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.020105,19519.4,7095.0,2.7511,0.015732,71.23
48113,TX,Rheumatology,Arthritis,1,4936,19799.5,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.013987,19799.5,4936.0,4.0112,0.015957,26.75
48113,TX,Rheumatology,Arthritis,1,7807,28549.3,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.022123,28549.3,7807.0,3.6569,0.023009,80.0
48113,TX,Rheumatology,Arthritis,1,8156,20125.7,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.023112,20125.7,8156.0,2.4676,0.01622,83.45
48113,TX,Rheumatology,Arthritis,1,6511,16062.6,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.01845,16062.6,6511.0,2.467,0.012946,61.1
48113,TX,Rheumatology,Arthritis,1,7700,26422.4,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.02182,26422.4,7700.0,3.4315,0.021295,79.05
48113,TX,Rheumatology,Arthritis,1,6543,26061.2,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.018541,26061.2,6543.0,3.9831,0.021004,61.58
48113,TX,Rheumatology,Arthritis,1,8660,22425.2,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.02454,22425.2,8660.0,2.5895,0.018073,87.78
48113,TX,Rheumatology,Arthritis,1,5462,21748.6,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.015478,21748.6,5462.0,3.9818,0.017528,38.85
48113,TX,Rheumatology,Arthritis,1,6265,20109.2,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.017753,20109.2,6265.0,3.2098,0.016207,56.32
48113,TX,Rheumatology,Arthritis,1,6553,18482.3,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.018569,18482.3,6553.0,2.8204,0.014896,61.7
48113,TX,Rheumatology,Arthritis,1,5466,20648.4,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.015489,20648.4,5466.0,3.7776,0.016641,38.95
48113,TX,Rheumatology,Arthritis,1,5445,24071.6,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.01543,24071.6,5445.0,4.4209,0.0194,38.15
48113,TX,Rheumatology,Arthritis,1,4569,17261.1,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.012947,17261.1,4569.0,3.7779,0.013911,19.7
48113,TX,Rheumatology,Arthritis,1,8153,23287.1,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.023103,23287.1,8153.0,2.8563,0.018768,83.4
48113,TX,Rheumatology,Arthritis,1,6824,22921.5,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.019337,22921.5,6824.0,3.359,0.018473,66.5
48113,TX,Rheumatology,Arthritis,1,6309,20673.9,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.017878,20673.9,6309.0,3.2769,0.016662,57.3
48113,TX,Rheumatology,Arthritis,1,4496,17511.4,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.01274,17511.4,4496.0,3.8949,0.014113,18.6
48113,TX,Rheumatology,Arthritis,1,7794,29634.9,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.022086,29634.9,7794.0,3.8023,0.023884,79.95
48113,TX,Rheumatology,Arthritis,1,8286,22054.4,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.02348,22054.4,8286.0,2.6616,0.017775,84.58
48113,TX,Rheumatology,Arthritis,1,8295,20543.3,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.023506,20543.3,8295.0,2.4766,0.016557,84.7
48113,TX,Rheumatology,Arthritis,1,8325,27025.7,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.023591,27025.7,8325.0,3.2463,0.021781,85.05
48113,TX,Rheumatology,Arthritis,1,5304,18914.2,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.01503,18914.2,5304.0,3.566,0.015244,34.2
48113,TX,Rheumatology,Arthritis,1,7009,32286.3,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.019862,32286.3,7009.0,4.6064,0.026021,69.62
48113,TX,Rheumatology,Arthritis,1,8029,26837.1,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.022752,26837.1,8029.0,3.3425,0.021629,81.8
48113,TX,Rheumatology,Arthritis,1,8975,28667.9,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.025433,28667.9,8975.0,3.1942,0.023105,90.25
48113,TX,Rheumatology,Arthritis,1,5797,14577.2,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.016427,14577.2,5797.0,2.5146,0.011748,46.5
48113,TX,Rheumatology,Arthritis,1,8547,35002.8,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.02422,35002.8,8547.0,4.0953,0.02821,87.3
48113,TX,Rheumatology,Arthritis,1,7526,31030.6,52,352893,352893.0,1240779.3,6786.403846153846,6786.403846153846,56,4,92.86,61.33,3.516,20.0,44.19,28.17,ADEQUATE,4,0.021327,31030.6,7526.0,4.1231,0.025009,77.8
